Rk,Team,Date,Season,Pts,PtsO,Rate,TO,Y/P,DY/P,ToP,Rate,Day,G#,Week,Away,Opp,Result,Pts,PtsO,PtDif,PC,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Opp_Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Cmp,Att,Cmp%,Yds,TD,Sk,Yds,Int,Rate,Rush,Pass,Tot,TO
776,PHI,2023-10-08,2023,23,14,87.9,-1,5.82,4.53,37:55,89.4,Sun,5,5,@,LAR,W 23-14,23,14,9,37,25,38,13,65.8,295,1,1,2.6,2.6,87.9,1,8,2.56,7.8,7.56,7.11,6.92,11.8,454,78,5.82,55,4.53,1,37:55,3:02,21,37,56.8,195,2,4,27,0,89.4,105,100,205,-1
777,PIT,2023-10-08,2023,17,10,88.5,2,4.45,5.00,29:46,62.4,Sun,5,5,,BAL,W 17-10,17,10,7,27,18,32,14,56.3,202,1,0,3.1,0.0,88.5,3,22,8.57,6.3,5.77,6.94,6.34,11.2,289,65,4.45,67,5.00,1,29:46,2:58,22,38,57.9,210,0,4,26,1,62.4,-38,-8,-46,2
778,LAR,2023-10-08,2023,14,23,92.4,1,4.53,5.82,22:05,87.1,Sun,5,5,,PHI,L 14-23,14,23,-9,37,21,37,16,56.8,195,2,0,5.4,0.0,92.4,4,27,9.76,5.3,4.76,6.35,5.73,9.3,249,55,4.53,78,5.82,0,22:05,3:02,25,38,65.8,295,1,1,8,1,87.1,-105,-100,-205,1
779,BAL,2023-10-08,2023,10,17,65.2,-2,5.00,4.45,30:14,85.7,Sun,5,5,@,PIT,L 10-17,10,17,-7,27,22,38,16,57.9,210,0,1,0.0,2.6,65.2,4,26,9.52,5.5,5.00,4.34,3.93,9.5,335,67,5.00,65,4.45,3,30:14,2:58,18,32,56.3,202,1,3,22,0,85.7,38,8,46,-2
780,SFO,2023-10-08,2023,42,10,143.8,3,6.28,4.02,37:05,49.0,Sun,5,5,,DAL,W 42-10,42,10,32,52,18,25,7,72.0,251,4,0,16.0,0.0,143.8,1,2,3.85,10.0,9.65,13.24,12.73,13.9,421,67,6.28,49,4.02,1,37:05,3:05,16,26,61.5,140,1,4,21,3,49.0,113,111,224,3
781,CHI,2023-10-05,2023,40,20,125.3,2,7.05,5.88,30:04,96.8,Thu,5,5,@,WAS,W 40-20,40,20,20,60,15,29,14,51.7,273,4,0,13.8,0.0,125.3,3,9,9.38,9.4,8.53,12.17,11.03,18.2,451,64,7.05,66,5.88,0,30:04,3:04,37,51,72.5,359,2,5,29,1,96.8,149,-86,63,2
782,WAS,2023-10-05,2023,20,40,99.1,-2,5.88,7.05,29:56,124.0,Thu,5,5,,CHI,L 20-40,20,40,-20,60,37,51,14,72.5,359,2,1,3.9,2.0,99.1,5,29,8.93,7.0,6.41,6.94,6.32,9.7,388,66,5.88,64,7.05,2,29:56,3:04,15,29,51.7,273,4,3,9,0,124.0,-149,86,-63,-2
783,NYG,2023-10-02,2023,3,24,67.0,-3,3.35,5.51,36:00,88.6,Mon,4,4,,SEA,L 3-24,3,24,-21,27,27,34,7,79.4,136,0,2,0.0,5.9,67.0,11,67,24.44,4.0,3.02,1.35,1.02,5.0,248,74,3.35,51,5.51,3,36:00,3:02,15,26,57.7,160,1,2,13,0,88.6,-9,-24,-33,-3
784,SEA,2023-10-02,2023,24,3,90.7,3,5.51,3.35,24:00,58.8,Mon,4,4,@,NYG,W 24-3,24,3,21,27,15,26,11,57.7,160,1,0,3.8,0.0,90.7,2,13,7.14,6.2,5.71,6.92,6.43,10.7,281,51,5.51,74,3.35,0,24:00,3:02,27,34,79.4,136,0,11,67,2,58.8,9,24,33,3
785,ATL,2023-10-01,2023,7,23,62.7,-3,5.04,4.69,27:09,104.2,Sun,4,4,@,JAX,L 7-23,7,23,-16,30,19,31,12,61.3,160,1,2,3.2,6.5,62.7,4,31,11.43,5.2,4.57,2.90,2.57,8.4,287,57,5.04,64,4.69,3,27:09,2:43,23,30,76.7,195,1,2,12,0,104.2,22,-35,-13,-3
786,BUF,2023-10-01,2023,48,20,158.3,2,7.39,6.78,30:22,89.1,Sun,4,4,,MIA,W 48-20,48,20,28,68,21,25,4,84.0,310,4,0,16.0,0.0,158.3,2,10,7.41,12.4,11.48,15.60,14.44,14.8,414,56,7.39,58,6.78,0,30:22,3:09,25,35,71.4,251,1,4,31,1,89.1,-38,59,21,2
787,CAR,2023-10-01,2023,13,21,93.2,1,3.41,6.02,38:29,78.7,Sun,4,4,,MIN,L 13-21,13,21,-8,34,25,32,7,78.1,149,0,0,0.0,0.0,93.2,5,55,13.51,4.7,4.03,4.66,4.03,6.0,232,68,3.41,44,6.02,1,38:29,2:43,12,19,63.2,130,2,2,9,2,78.7,-52,19,-33,1
788,CHI,2023-10-01,2023,28,31,132.7,-2,6.73,6.48,33:49,132.1,Sun,4,4,,DEN,L 28-31,28,31,-3,59,28,35,7,80.0,300,4,1,11.4,2.9,132.7,4,35,10.26,8.6,7.69,9.57,8.59,10.7,471,70,6.73,48,6.48,2,33:49,2:55,21,28,75.0,214,3,1,9,0,132.1,74,86,160,-2
789,CIN,2023-10-01,2023,3,27,80.6,0,4.14,6.45,25:15,109.0,Sun,4,4,@,TEN,L 3-27,3,27,-24,30,20,30,10,66.7,139,0,0,0.0,0.0,80.6,3,26,9.09,4.6,4.21,4.63,4.21,7.0,211,51,4.14,62,6.45,1,25:15,2:47,19,26,73.1,227,2,3,15,1,109.0,-101,-88,-189,0
790,CLE,2023-10-01,2023,3,28,25.3,-2,2.55,5.38,30:10,137.9,Sun,4,4,,BAL,L 3-28,3,28,-25,31,19,36,17,52.8,73,0,3,0.0,8.3,25.3,4,48,10.00,2.0,1.83,-1.72,-1.55,3.8,166,65,2.55,55,5.38,3,30:10,3:02,15,19,78.9,165,2,3,21,0,137.9,-38,-92,-130,-2
791,IND,2023-10-01,2023,23,29,98.7,0,5.67,5.99,24:25,87.8,Sun,4,4,,LAR,L 23-29 (OT),23,29,-6,52,11,25,14,44.0,196,2,0,8.0,0.0,98.7,2,4,7.41,7.8,7.26,9.44,8.74,17.8,329,58,5.67,78,5.99,1,24:25,3:19,27,40,67.5,303,1,2,16,1,87.8,-31,-107,-138,0
792,ARI,2023-10-01,2023,16,35,102.2,0,5.40,7.45,30:46,134.6,Sun,4,4,@,SFO,L 16-35,16,35,-19,51,28,41,13,68.3,257,2,0,4.9,0.0,102.2,1,8,2.38,6.3,6.12,7.24,7.07,9.2,362,67,5.40,53,7.45,0,30:46,2:51,20,21,95.2,271,1,1,12,0,134.6,-19,-14,-33,0
793,DAL,2023-10-01,2023,38,3,108.4,3,5.46,4.60,35:09,46.5,Sun,4,4,,NWE,W 38-3,38,3,35,41,30,36,6,83.3,253,1,0,2.8,0.0,108.4,3,28,7.69,7.0,6.49,7.58,7.00,8.4,377,69,5.46,55,4.60,0,35:09,2:56,16,30,53.3,200,0,2,7,2,46.5,71,53,124,3
794,DEN,2023-10-01,2023,31,28,133.5,2,6.48,6.73,26:11,128.6,Sun,4,4,@,CHI,W 31-28,31,28,3,59,21,28,7,75.0,214,3,0,10.7,0.0,133.5,1,9,3.45,7.6,7.38,9.79,9.45,10.2,311,48,6.48,70,6.73,0,26:11,2:55,28,35,80.0,300,4,4,35,1,128.6,-74,-86,-160,2
795,HOU,2023-10-01,2023,30,6,122.0,1,6.54,4.02,32:35,57.3,Sun,4,4,,PIT,W 30-6,30,6,24,36,17,31,14,54.8,312,3,0,9.7,0.0,122.0,0,0,0.00,10.1,10.06,12.00,12.00,18.4,451,69,6.54,56,4.02,0,32:35,2:57,18,28,64.3,111,0,3,21,1,57.3,25,201,226,1
796,JAX,2023-10-01,2023,23,7,105.8,3,4.69,5.04,32:51,58.5,Sun,4,4,,ATL,W 23-7,23,7,16,30,23,30,7,76.7,195,1,0,3.3,0.0,105.8,2,12,6.25,6.5,6.09,7.17,6.72,8.5,300,64,4.69,57,5.04,0,32:51,2:43,19,31,61.3,160,1,4,31,2,58.5,-22,35,13,3
797,KAN,2023-10-01,2023,23,20,63.6,-1,6.08,5.89,32:09,103.4,Sun,4,4,@,NYJ,W 23-20,23,20,3,43,18,30,12,60.0,197,1,2,3.3,6.7,63.6,1,6,3.23,6.6,6.35,4.23,4.10,10.9,401,66,6.08,57,5.89,2,32:09,2:55,28,39,71.8,228,2,2,17,0,103.4,96,-31,65,-1
798,MIA,2023-10-01,2023,20,48,92.8,-2,6.78,7.39,29:38,157.9,Sun,4,4,@,BUF,L 20-48,20,48,-28,68,25,35,10,71.4,251,1,1,2.9,2.9,92.8,4,31,10.26,7.2,6.44,6.46,5.79,10.0,393,58,6.78,56,7.39,2,29:38,3:09,21,25,84.0,310,4,2,10,0,157.9,38,-59,-21,-2
799,MIN,2023-10-01,2023,21,13,80.7,-1,6.02,3.41,21:31,86.1,Sun,4,4,@,CAR,W 21-13,21,13,8,34,12,19,7,63.2,130,2,2,10.5,10.5,80.7,2,9,9.52,6.8,6.19,4.21,3.81,10.8,265,44,6.02,68,3.41,2,21:31,2:43,25,32,78.1,149,0,5,55,0,86.1,52,-19,33,-1
800,NOR,2023-10-01,2023,9,26,57.6,-2,3.23,5.27,28:49,113.1,Sun,4,4,,TAM,L 9-26,9,26,-17,35,24,39,15,61.5,127,0,1,0.0,2.6,57.6,3,13,7.14,3.3,3.02,2.10,1.95,5.3,197,61,3.23,67,5.27,3,28:49,3:04,25,33,75.8,239,3,1,7,1,113.1,-44,-112,-156,-2
801,NWE,2023-10-01,2023,3,38,47.5,-3,4.60,5.46,24:51,105.2,Sun,4,4,@,DAL,L 3-38,3,38,-35,41,16,30,14,53.3,200,0,2,0.0,6.7,47.5,2,7,6.25,6.7,6.25,3.67,3.44,12.5,253,55,4.60,69,5.46,3,24:51,2:56,30,36,83.3,253,1,3,28,0,105.2,-71,-53,-124,-3
802,NYJ,2023-10-01,2023,20,23,105.2,1,5.89,6.08,27:51,62.8,Sun,4,4,,KAN,L 20-23,20,23,-3,43,28,39,11,71.8,228,2,0,5.1,0.0,105.2,2,17,4.88,5.8,5.56,6.87,6.54,8.1,336,57,5.89,66,6.08,1,27:51,2:55,18,30,60.0,197,1,1,6,2,62.8,-96,31,-65,1
803,TEN,2023-10-01,2023,27,3,111.4,0,6.45,4.14,34:45,76.9,Sun,4,4,,CIN,W 27-3,27,3,24,30,19,26,7,73.1,227,2,1,7.7,3.8,111.4,3,15,10.34,8.7,7.83,8.54,7.66,11.9,400,62,6.45,51,4.14,1,34:45,2:47,20,30,66.7,139,0,3,26,0,76.9,101,88,189,0
804,PHI,2023-10-01,2023,34,31,112.3,0,6.19,4.93,30:55,95.4,Sun,4,4,,WAS,W 34-31 (OT),34,31,3,65,25,37,12,67.6,311,2,0,5.4,0.0,112.3,3,8,7.50,8.4,7.78,9.49,8.78,12.4,415,67,6.19,74,4.93,0,30:55,3:33,29,41,70.7,258,1,5,32,0,95.4,-3,53,50,0
805,PIT,2023-10-01,2023,6,30,60.4,-1,4.02,6.54,27:25,122.0,Sun,4,4,@,HOU,L 6-30,6,30,-24,36,18,28,10,64.3,111,0,1,0.0,3.6,60.4,3,21,9.68,4.0,3.58,2.36,2.13,6.2,225,56,4.02,69,6.54,1,27:25,2:57,17,31,54.8,312,3,0,0,0,122.0,-25,-201,-226,-1
806,LVR,2023-10-01,2023,17,24,68.1,-2,3.83,4.84,32:51,69.8,Sun,4,4,@,LAC,L 17-24,17,24,-7,41,24,39,15,61.5,188,0,1,0.0,2.6,68.1,7,50,15.22,4.8,4.09,3.67,3.11,7.8,264,69,3.83,63,4.84,3,32:51,3:04,13,24,54.2,150,1,2,17,1,69.8,-79,38,-41,-2
807,LAR,2023-10-01,2023,29,23,89.5,0,5.99,5.67,39:46,98.1,Sun,4,4,@,IND,W 29-23 (OT),29,23,6,52,27,40,13,67.5,303,1,1,2.5,2.5,89.5,2,16,4.76,7.6,7.21,6.95,6.62,11.2,467,78,5.99,58,5.67,1,39:46,3:19,11,25,44.0,196,2,2,4,0,98.1,31,107,138,0
808,BAL,2023-10-01,2023,28,3,142.5,2,5.38,2.55,29:50,23.8,Sun,4,4,@,CLE,W 28-3,28,3,25,31,15,19,4,78.9,165,2,0,10.5,0.0,142.5,3,21,13.64,8.7,7.50,10.79,9.32,11.0,296,55,5.38,65,2.55,1,29:50,3:02,19,36,52.8,73,0,4,48,3,23.8,38,92,130,2
809,LAC,2023-10-01,2023,24,17,72.7,2,4.84,3.83,27:09,62.8,Sun,4,4,,LVR,W 24-17,24,17,7,41,13,24,11,54.2,150,1,1,4.2,4.2,72.7,2,17,7.69,6.3,5.77,5.21,4.81,11.5,305,63,4.84,69,3.83,1,27:09,3:04,24,39,61.5,188,0,7,50,1,62.8,79,-38,41,2
810,SFO,2023-10-01,2023,35,16,134.6,0,7.45,5.40,29:14,101.4,Sun,4,4,,ARI,W 35-16,35,16,19,51,20,21,1,95.2,271,1,0,4.8,0.0,134.6,1,12,4.55,12.9,12.32,13.86,13.23,13.6,395,53,7.45,67,5.40,0,29:14,2:51,28,41,68.3,257,2,1,8,0,101.4,19,14,33,0
811,TAM,2023-10-01,2023,26,9,114.0,2,5.27,3.23,31:11,56.3,Sun,4,4,@,NOR,W 26-9,26,9,17,35,25,33,8,75.8,239,3,1,9.1,3.0,114.0,1,7,2.94,7.2,7.03,7.70,7.47,9.6,353,67,5.27,61,3.23,1,31:11,3:04,24,39,61.5,127,0,3,13,1,56.3,44,112,156,2
812,WAS,2023-10-01,2023,31,34,98.6,0,4.93,6.19,35:07,111.4,Sun,4,4,@,PHI,L 31-34 (OT),31,34,-3,65,29,41,12,70.7,258,1,0,2.4,0.0,98.6,5,32,10.87,6.3,5.61,6.78,6.04,8.9,365,74,4.93,67,6.19,0,35:07,3:33,25,37,67.6,311,2,3,8,0,111.4,3,-53,-50,0
813,DET,2023-09-28,2023,34,20,86.9,1,5.49,4.34,37:58,64.9,Thu,4,4,@,GNB,W 34-20,34,20,14,54,19,28,9,67.9,190,1,1,3.6,3.6,86.9,2,20,6.67,6.8,6.33,5.89,5.50,10.0,401,73,5.49,53,4.34,1,37:58,3:04,23,36,63.9,203,1,5,43,2,64.9,184,-13,171,1
814,GNB,2023-09-28,2023,20,34,69.9,-1,4.34,5.49,22:02,83.9,Thu,4,4,,DET,L 20-34,20,34,-14,54,23,36,13,63.9,203,1,2,2.8,5.6,69.9,5,43,12.20,5.6,4.95,3.69,3.24,8.8,230,53,4.34,73,5.49,2,22:02,3:04,19,28,67.9,190,1,2,20,1,83.9,-184,13,-171,-1
815,CIN,2023-09-25,2023,19,16,59.8,1,4.18,5.62,36:00,60.3,Mon,3,3,,LAR,W 19-16,19,16,3,35,26,49,23,53.1,242,0,1,0.0,2.0,59.8,2,17,3.92,4.9,4.75,4.02,3.86,9.3,309,74,4.18,52,5.62,1,36:00,3:11,18,33,54.5,221,1,6,48,2,60.3,-4,21,17,1
816,PHI,2023-09-25,2023,25,11,71.6,0,6.05,3.95,38:55,70.9,Mon,3,3,@,TAM,W 25-11,25,11,14,36,23,37,14,62.2,271,1,2,2.7,5.4,71.6,1,6,2.63,7.3,7.13,5.43,5.29,11.8,472,78,6.05,44,3.95,2,38:55,2:52,15,25,60.0,133,1,2,13,1,70.9,160,138,298,0
817,LAR,2023-09-25,2023,16,19,66.4,-1,5.62,4.18,24:00,58.4,Mon,3,3,@,CIN,L 16-19,16,19,-3,35,18,33,15,54.5,221,1,2,3.0,6.1,66.4,6,48,15.38,6.7,5.67,4.58,3.87,12.3,292,52,5.62,74,4.18,2,24:00,3:11,26,49,53.1,242,0,2,17,1,58.4,4,-21,-17,-1
818,TAM,2023-09-25,2023,11,25,73.1,0,3.95,6.05,21:05,70.9,Mon,3,3,,PHI,L 11-25,11,25,-14,36,15,25,10,60.0,133,1,1,4.0,4.0,73.1,2,13,7.41,5.3,4.93,4.32,4.00,8.9,174,44,3.95,78,6.05,2,21:05,2:52,23,37,62.2,271,1,1,6,2,70.9,-160,-138,-298,0
819,ATL,2023-09-24,2023,6,20,70.2,0,2.82,5.59,27:03,85.8,Sun,3,3,@,DET,L 6-20,6,20,-14,26,21,38,17,55.3,139,0,0,0.0,0.0,70.2,7,62,15.56,3.7,3.09,3.66,3.09,6.6,183,65,2.82,64,5.59,1,27:03,2:54,22,33,66.7,243,1,0,0,1,85.8,-71,-104,-175,0
820,BUF,2023-09-24,2023,37,3,79.9,4,5.94,4.51,34:39,35.1,Sun,3,3,@,WAS,W 37-3,37,3,34,40,20,32,12,62.5,218,1,1,3.1,3.1,79.9,0,0,0.00,6.8,6.81,6.03,6.03,10.9,386,65,5.94,51,4.51,1,34:39,2:54,19,29,65.5,125,0,9,45,4,35.1,63,93,156,4
821,CAR,2023-09-24,2023,27,37,88.4,1,5.04,5.99,29:32,85.3,Sun,3,3,@,SEA,L 27-37,27,37,-10,64,34,58,24,58.6,334,2,0,3.4,0.0,88.4,3,27,4.92,5.8,5.48,6.45,6.13,9.8,378,75,5.04,71,5.99,0,29:32,3:35,23,36,63.9,279,1,2,17,1,85.3,-102,55,-47,1
822,CHI,2023-09-24,2023,10,41,58.7,0,3.98,6.08,23:47,98.9,Sun,3,3,@,KAN,L 10-41,10,41,-31,51,11,22,11,50.0,87,1,1,4.5,4.5,58.7,3,12,12.00,4.0,3.48,2.82,2.48,7.9,203,51,3.98,75,6.08,2,23:47,2:55,27,38,71.1,303,3,0,0,2,98.9,-37,-216,-253,0
823,CLE,2023-09-24,2023,27,3,123.4,-1,5.09,2.09,38:29,57.9,Sun,3,3,,TEN,W 27-3,27,3,24,30,27,33,6,81.8,263,2,0,6.1,0.0,123.4,3,26,8.33,8.0,7.31,9.18,8.42,9.7,341,67,5.09,45,2.09,1,38:29,2:48,13,25,52.0,68,0,5,36,0,57.9,52,195,247,-1
824,IND,2023-09-24,2023,22,19,82.3,2,3.89,5.06,36:33,85.1,Sun,3,3,@,BAL,W 22-19 (OT),22,19,3,41,27,44,17,61.4,188,1,0,2.3,0.0,82.3,5,39,10.20,4.3,3.84,4.73,4.24,7.0,327,84,3.89,72,5.06,0,36:33,3:27,22,31,71.0,178,0,4,24,0,85.1,-47,10,-37,2
825,ARI,2023-09-24,2023,28,16,120.0,1,7.55,5.55,25:27,76.1,Sun,3,3,,DAL,W 28-16,28,16,12,44,17,21,4,81.0,178,1,0,4.8,0.0,120.0,2,11,8.70,8.5,7.74,9.43,8.61,10.5,400,53,7.55,75,5.55,0,25:27,2:56,25,40,62.5,231,1,2,18,1,76.1,37,-53,-16,1
826,DAL,2023-09-24,2023,16,28,78.0,-1,5.55,7.55,34:33,117.9,Sun,3,3,@,ARI,L 16-28,16,28,-12,44,25,40,15,62.5,231,1,1,2.5,2.5,78.0,2,18,4.76,5.8,5.50,5.15,4.90,9.2,416,75,5.55,53,7.55,1,34:33,2:56,17,21,81.0,178,1,2,11,0,117.9,-37,53,16,-1
827,DEN,2023-09-24,2023,20,70,83.9,-3,6.15,10.23,26:39,158.3,Sun,3,3,@,MIA,L 20-70,20,70,-50,90,23,38,15,60.5,294,1,1,2.6,2.6,83.9,1,12,2.56,7.7,7.54,7.08,6.90,12.8,363,59,6.15,71,10.23,3,26:39,3:18,25,28,89.3,376,5,0,0,0,158.3,-281,-82,-363,-3
828,DET,2023-09-24,2023,20,6,85.8,0,5.59,2.82,32:57,63.4,Sun,3,3,,ATL,W 20-6,20,6,14,26,22,33,11,66.7,243,1,1,3.0,3.0,85.8,0,0,0.00,7.4,7.36,6.61,6.61,11.0,358,64,5.59,65,2.82,1,32:57,2:54,21,38,55.3,139,0,7,62,0,63.4,71,104,175,0
829,GNB,2023-09-24,2023,18,17,66.4,-1,4.79,4.20,32:35,89.7,Sun,3,3,,NOR,W 18-17,18,17,1,35,22,44,22,50.0,245,1,1,2.3,2.3,66.4,1,14,2.22,5.6,5.44,5.00,4.89,11.1,340,71,4.79,60,4.20,1,32:35,3:07,23,34,67.6,175,1,4,29,0,89.7,18,70,88,-1
830,HOU,2023-09-24,2023,37,17,118.7,2,6.54,5.86,27:57,86.2,Sun,3,3,@,JAX,W 37-17,37,17,20,54,20,30,10,66.7,280,2,0,6.7,0.0,118.7,0,0,0.00,9.3,9.33,10.67,10.67,14.0,366,56,6.54,69,5.86,0,27:57,3:03,29,42,69.0,288,1,0,0,1,86.2,-30,-8,-38,2
831,JAX,2023-09-24,2023,17,37,86.2,-2,5.86,6.54,32:03,118.7,Sun,3,3,,HOU,L 17-37,17,37,-20,54,29,42,13,69.0,288,1,1,2.4,2.4,86.2,0,0,0.00,6.9,6.86,6.26,6.26,9.9,404,69,5.86,56,6.54,2,32:03,3:03,20,30,66.7,280,2,0,0,0,118.7,30,8,38,-2
832,KAN,2023-09-24,2023,41,10,98.9,0,6.08,3.98,36:13,56.4,Sun,3,3,,CHI,W 41-10,41,10,31,51,27,38,11,71.1,303,3,2,7.9,5.3,98.9,0,0,0.00,8.0,7.97,7.18,7.18,11.2,456,75,6.08,51,3.98,2,36:13,2:55,11,22,50.0,87,1,3,12,1,56.4,37,216,253,0
833,MIA,2023-09-24,2023,70,20,158.3,3,10.23,6.15,33:21,82.6,Sun,3,3,,DEN,W 70-20,70,20,50,90,25,28,3,89.3,376,5,0,17.9,0.0,158.3,0,0,0.00,13.4,13.43,17.00,17.00,15.0,726,71,10.23,59,6.15,0,33:21,3:18,23,38,60.5,294,1,1,12,1,82.6,281,82,363,3
834,MIN,2023-09-24,2023,24,28,97.7,-1,6.09,7.42,33:13,133.1,Sun,3,3,,LAC,L 24-28,24,28,-4,52,32,50,18,64.0,345,3,1,6.0,2.0,97.7,4,22,7.41,6.9,6.39,7.20,6.67,10.8,475,78,6.09,64,7.42,2,33:13,3:16,41,48,85.4,445,4,1,9,0,133.1,100,-100,0,-1
835,NOR,2023-09-24,2023,17,18,93.3,1,4.20,4.79,27:25,65.1,Sun,3,3,@,GNB,L 17-18,17,18,-1,35,23,34,11,67.6,175,1,0,2.9,0.0,93.3,4,29,10.53,5.1,4.61,5.74,5.13,7.6,252,60,4.20,71,4.79,0,27:25,3:07,22,44,50.0,245,1,1,14,1,65.1,-18,-70,-88,1
836,NWE,2023-09-24,2023,15,10,85.6,0,5.19,2.80,31:52,59.1,Sun,3,3,@,NYJ,W 15-10,15,10,5,25,15,29,14,51.7,201,1,0,3.4,0.0,85.6,0,0,0.00,6.9,6.93,7.62,7.62,13.4,358,69,5.19,61,2.80,0,31:52,3:08,18,36,50.0,133,0,3,24,0,59.1,119,68,187,0
837,NYJ,2023-09-24,2023,10,15,61.9,0,2.80,5.19,28:08,85.6,Sun,3,3,,NWE,L 10-15,10,15,-5,25,18,36,18,50.0,133,0,0,0.0,0.0,61.9,3,24,7.69,3.7,3.41,3.69,3.41,7.4,171,61,2.80,69,5.19,0,28:08,3:08,15,29,51.7,201,1,0,0,0,85.6,-119,-68,-187,0
838,TEN,2023-09-24,2023,3,27,62.7,1,2.09,5.09,21:31,120.1,Sun,3,3,@,CLE,L 3-27,3,27,-24,30,13,25,12,52.0,68,0,0,0.0,0.0,62.7,5,36,16.67,2.7,2.27,2.72,2.27,5.2,94,45,2.09,67,5.09,0,21:31,2:48,27,33,81.8,263,2,3,26,0,120.1,-52,-195,-247,1
839,PIT,2023-09-24,2023,23,18,108.5,3,5.55,5.40,30:03,69.6,Sun,3,3,@,LVR,W 23-18,23,18,5,41,16,28,12,57.1,228,2,0,7.1,0.0,108.5,1,7,3.45,8.1,7.86,9.57,9.24,14.3,333,60,5.55,67,5.40,0,30:03,3:06,28,44,63.6,293,2,4,31,3,69.6,36,-65,-29,3
840,LVR,2023-09-24,2023,18,23,72.5,-3,5.40,5.55,29:57,107.4,Sun,3,3,,PIT,L 18-23,18,23,-5,41,28,44,16,63.6,293,2,3,4.5,6.8,72.5,4,31,8.33,6.7,6.10,4.50,4.13,10.5,362,67,5.40,60,5.55,3,29:57,3:06,16,28,57.1,228,2,1,7,0,107.4,-36,65,29,-3
841,BAL,2023-09-24,2023,19,22,88.4,-2,5.06,3.89,32:18,78.6,Sun,3,3,,IND,L 19-22 (OT),19,22,-3,41,22,31,9,71.0,178,0,0,0.0,0.0,88.4,4,24,11.43,5.7,5.09,5.74,5.09,8.1,364,72,5.06,84,3.89,2,32:18,3:27,27,44,61.4,188,1,5,39,0,78.6,47,-10,37,-2
842,LAC,2023-09-24,2023,28,24,133.9,1,7.42,6.09,26:47,95.8,Sun,3,3,@,MIN,W 28-24,28,24,4,52,41,48,7,85.4,445,4,0,8.3,0.0,133.9,1,9,2.04,9.3,9.08,10.94,10.71,10.9,475,64,7.42,78,6.09,1,26:47,3:16,32,50,64.0,345,3,4,22,1,95.8,-100,100,0,1
843,SEA,2023-09-24,2023,37,27,87.3,-1,5.99,5.04,30:28,86.4,Sun,3,3,,CAR,W 37-27,37,27,10,64,23,36,13,63.9,279,1,1,2.8,2.8,87.3,2,17,5.26,7.8,7.34,7.06,6.68,12.1,425,71,5.99,75,5.04,1,30:28,3:35,34,58,58.6,334,2,3,27,0,86.4,102,-55,47,-1
844,WAS,2023-09-24,2023,3,37,41.5,-4,4.51,5.94,25:21,79.9,Sun,3,3,,BUF,L 3-37,3,37,-34,40,19,29,10,65.5,125,0,4,0.0,13.8,41.5,9,45,23.68,4.3,3.29,-1.90,-1.45,6.6,230,51,4.51,65,5.94,5,25:21,2:54,20,32,62.5,218,1,0,0,1,79.9,-63,-93,-156,-4
845,NYG,2023-09-21,2023,12,30,62.3,-1,3.26,5.65,20:50,110.2,Thu,3,3,@,SFO,L 12-30,12,30,-18,42,22,33,11,66.7,121,0,1,0.0,3.0,62.3,2,16,5.71,3.7,3.46,2.30,2.17,5.5,150,46,3.26,78,5.65,1,20:50,3:09,25,37,67.6,300,2,2,10,0,110.2,-112,-179,-291,-1
846,SFO,2023-09-21,2023,30,12,111.3,1,5.65,3.26,39:10,60.3,Thu,3,3,,NYG,W 30-12,30,12,18,42,25,37,12,67.6,300,2,0,5.4,0.0,111.3,2,10,5.13,8.1,7.69,9.19,8.72,12.0,441,78,5.65,46,3.26,0,39:10,3:09,22,33,66.7,121,0,2,16,1,60.3,112,179,291,1
847,CAR,2023-09-18,2023,17,20,87.1,0,4.27,4.61,27:11,63.7,Mon,2,2,,NOR,L 17-20,17,20,-3,37,22,33,11,66.7,139,1,0,3.0,0.0,87.1,4,14,10.81,4.2,3.76,4.82,4.30,6.3,239,56,4.27,74,4.61,1,27:11,3:07,22,37,59.5,207,0,4,29,1,63.7,-34,-68,-102,0
848,CLE,2023-09-18,2023,22,26,70.3,-2,5.04,4.81,35:28,68.8,Mon,2,2,@,PIT,L 22-26,22,26,-4,48,22,40,18,55.0,210,1,1,2.5,2.5,70.3,6,25,13.04,5.3,4.57,4.63,4.02,9.5,408,81,5.04,53,4.81,4,35:28,3:28,15,30,50.0,200,1,2,22,1,68.8,143,10,153,-2
849,NOR,2023-09-18,2023,20,17,66.9,0,4.61,4.27,32:49,85.3,Mon,2,2,@,CAR,W 20-17,20,17,3,37,22,37,15,59.5,207,0,1,0.0,2.7,66.9,4,29,9.76,5.6,5.05,4.38,3.95,9.4,341,74,4.61,56,4.27,1,32:49,3:07,22,33,66.7,139,1,4,14,0,85.3,34,68,102,0
850,PIT,2023-09-18,2023,26,22,71.8,2,4.81,5.04,24:32,67.7,Mon,2,2,,CLE,W 26-22,26,22,4,48,15,30,15,50.0,200,1,1,3.3,3.3,71.8,2,22,6.25,6.7,6.25,5.83,5.47,13.3,255,53,4.81,81,5.04,2,24:32,3:28,22,40,55.0,210,1,6,25,1,67.7,-143,-10,-153,2
